experiment_name,dataset_name,model_name,scenario_name,run_id,best_val_macro_f1,best_val_accuracy,best_val_loss,best_epoch,mode,target,alpha,beta,mix_lambda,start_epoch,mean_epoch_time,mean_throughput,exp_dir
runs_fractional_scenarios,small_D2_L64,T_small_mean,mixed_all_a08_lam050,2,0.2393837085691045,0.31700000166893,1.882167137145996,9,mix,all,0.8,0.9,0.5,1.0,6.88930504322052,580.7881569739441,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_small_mean/mixed_all_a08_lam050/run_2
runs_fractional_scenarios,small_D2_L64,T_base_cls,delayed_mixed_head_a08_lam025_warm3,0,0.2393445821344861,0.3059999942779541,1.9270363063812257,10,mix,head,0.8,0.9,0.25,4.0,1.2494203805923465,4099.224403583933,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_0
runs_fractional_focused_final,small_D2_L64,T_small_mean,delayed_head_mix_a08_lam010_warm3,3,0.2393119863928819,0.3160000145435333,1.9103195104599,10,mix,head,0.8,0.9,0.01,4.0,1.006738114356995,6022.341832762205,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_small_mean/delayed_head_mix_a08_lam010_warm3/run_3
runs_fractional_focused_final,small_D2_L64,T_small_mean,delayed_head_mix_a08_lam015_warm3,1,0.2392694389699759,0.3160000145435333,1.9520590915679927,7,mix,head,0.8,0.9,0.015,4.0,0.7137175798416138,12664.680963148983,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_small_mean/delayed_head_mix_a08_lam015_warm3/run_1
runs_fractional_hypothesis_v2,small_D2_L64,T_small_mean,emb_mix_a08_lam005,1,0.2392694389699759,0.3160000145435333,1.951988986968994,7,mix,embeddings,0.8,0.9,0.05,1.0,0.7593287467956543,10822.878827250051,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_small_mean/emb_mix_a08_lam005/run_1
runs_transformer_fractional,small_D2_L64,T_base_mean,sgd,1,0.2391870037230524,0.3179999887943268,1.910793204307556,8,,,,,,,30.00901229381561,133.72623369357328,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_base_mean/sgd/run_1
runs_fractional_hypothesis_v2,small_D2_L64,T_small_mean,delayed_emb_mix_a08_lam025_warm3,0,0.2391618775550892,0.324999988079071,1.9119411811828613,9,mix,embeddings,0.8,0.9,0.25,4.0,0.9846866607666016,5593.749205756354,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_small_mean/delayed_emb_mix_a08_lam025_warm3/run_0
runs_fractional_hypothesis_v2,small_D2_L64,T_small_mean,delayed_all_mix_a08_lam025_warm3,2,0.2391135285050679,0.3059999942779541,1.9892981071472169,7,mix,all,0.8,0.9,0.25,4.0,1.035497546195984,5393.6719787510365,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_small_mean/delayed_all_mix_a08_lam025_warm3/run_2
runs_fractional_scenarios,small_D2_L64,T_deep_mean,attention_only_replace_a08,0,0.2390475783049184,0.3149999976158142,1.944248487472534,10,replace,attention,0.8,0.9,1.0,1.0,1.3005407571792602,4734.127973058034,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_deep_mean/attention_only_replace_a08/run_0
runs_fractional_scenarios,small_D2_L64,T_base_cls,head_only_replace_a08,1,0.2388878970207291,0.3210000097751617,1.885264783859253,9,replace,head,0.8,0.9,1.0,1.0,1.5708943367004395,3482.9164477472686,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_base_cls/head_only_replace_a08/run_1
runs_fractional_focused_final,small_D2_L64,T_base_cls,emb_mix_a08_lam005,3,0.2387006969562734,0.3179999887943268,1.8878440532684329,8,mix,embeddings,0.8,0.9,0.005,1.0,1.2066022634506226,4220.105918860564,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/emb_mix_a08_lam005/run_3
runs_transformer_fractional,small_D2_L64,T_deep_mean,adagrad,1,0.2385800996428216,0.3219999969005584,1.8976395177841183,10,,,,,,,48.214973306655885,82.97724004408629,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_deep_mean/adagrad/run_1
runs_fractional_focused_final,small_D2_L64,T_wide_mean,delayed_head_mix_a08_lam015_warm3,3,0.2385485331501291,0.3059999942779541,1.8912200832366943,10,mix,head,0.8,0.9,0.015,4.0,1.2869225025177002,4700.103114177378,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/delayed_head_mix_a08_lam015_warm3/run_3
runs_fractional_hypothesis_v2,small_D2_L64,T_small_mean,delayed_all_mix_a08_lam025_warm3,1,0.2385412494073246,0.2939999997615814,1.964328360557556,9,mix,all,0.8,0.9,0.25,4.0,1.0058923721313475,6155.912237822888,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_small_mean/delayed_all_mix_a08_lam025_warm3/run_1
runs_fractional_scenarios,small_D2_L64,T_small_mean,embeddings_only_replace_a08,2,0.2384099239294423,0.324999988079071,1.9059676628112796,8,replace,embeddings,0.8,0.9,1.0,1.0,7.013636994361877,573.9514884900573,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_small_mean/embeddings_only_replace_a08/run_2
runs_fractional_focused_final,small_D2_L64,T_small_mean,baseline_adamw,4,0.238400599641846,0.3120000064373016,1.961337469100952,6,none,none,,,0.0,,0.9738165378570556,6893.199463028255,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_small_mean/baseline_adamw/run_4
runs_fractional_hypothesis_v2,small_D2_L64,T_base_cls,emb_replace_a07,2,0.2382008625146867,0.3190000057220459,1.9112017822265623,9,replace,embeddings,0.7,0.9,1.0,1.0,1.123189616203308,6458.06063378764,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_base_cls/emb_replace_a07/run_2
runs_fractional_hypothesis_v2,small_D2_L64,T_base_cls,delayed_all_mix_a08_lam025_warm3,0,0.238039943370054,0.3199999928474426,1.8814265022277832,10,mix,all,0.8,0.9,0.25,4.0,1.3451484441757202,3613.8540796733687,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_base_cls/delayed_all_mix_a08_lam025_warm3/run_0
runs_fractional_hypothesis_v2,small_D2_L64,T_small_mean,emb_mix_a08_lam025,0,0.2380305755107441,0.3219999969005584,1.9361128482818604,10,mix,embeddings,0.8,0.9,0.25,1.0,0.8329130172729492,10413.262304175916,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_small_mean/emb_mix_a08_lam025/run_0
runs_fractional_focused_final,small_D2_L64,T_small_mean,delayed_head_mix_a08_lam020_warm3,4,0.2380305755107441,0.3219999969005584,1.936103202819824,10,mix,head,0.8,0.9,0.02,4.0,0.936782455444336,6863.140936738094,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_small_mean/delayed_head_mix_a08_lam020_warm3/run_4
runs_fractional_hypothesis_v2,small_D2_L64,T_deep_mean,emb_mix_a08_lam025,0,0.2380265734843472,0.3160000145435333,1.9162531204223632,9,mix,embeddings,0.8,0.9,0.25,1.0,1.7540169715881349,2664.2449369852598,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_deep_mean/emb_mix_a08_lam025/run_0
runs_transformer_fractional,small_D2_L64,T_deep_mean,adagrad,0,0.2379970635518472,0.3300000131130218,1.936608017921448,9,,,,,,,48.43281683921814,82.59881864694326,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_deep_mean/adagrad/run_0
runs_transformer_fractional,small_D2_L64,T_base_cls,rmsprop,1,0.2379710653376611,0.3319999873638153,2.000185522079468,9,,,,,,,30.39722166061401,132.05244068952703,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_base_cls/rmsprop/run_1
runs_fractional_hypothesis_v2,small_D2_L64,T_base_cls,all_mix_a08_lam010,2,0.2378517484980679,0.3050000071525574,1.9190682973861692,10,mix,all,0.8,0.9,0.1,1.0,1.3542086362838746,3732.47031191638,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_base_cls/all_mix_a08_lam010/run_2
runs_fractional_focused_final,small_D2_L64,T_base_cls,emb_replace_a060,0,0.2378001620346282,0.3240000009536743,1.890555990219116,10,replace,embeddings,0.6,0.9,1.0,1.0,1.277025032043457,4053.903522689102,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/emb_replace_a060/run_0
runs_fractional_hypothesis_v2,small_D2_L64,T_wide_mean,emb_mix_a08_lam025,2,0.2377957566185059,0.3039999902248382,1.9409361114501955,8,mix,embeddings,0.8,0.9,0.25,1.0,1.3007749319076538,4123.6645983436265,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_wide_mean/emb_mix_a08_lam025/run_2
runs_fractional_hypothesis_v2,small_D2_L64,T_deep_mean,head_mix_a08_lam010,2,0.2376125622607207,0.3149999976158142,1.8869680347442628,10,mix,head,0.8,0.9,0.1,1.0,1.6045016765594482,3688.896081133835,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_deep_mean/head_mix_a08_lam010/run_2
runs_fractional_scenarios,small_D2_L64,T_base_cls,attention_only_replace_a08,1,0.237560513163074,0.3370000123977661,1.8799810724258423,10,replace,attention,0.8,0.9,1.0,1.0,1.4137216806411743,3742.501107851137,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_1
runs_fractional_scenarios,small_D2_L64,T_base_cls,attention_only_replace_a08,2,0.2375264523709033,0.3050000071525574,2.0112759914398195,8,replace,attention,0.8,0.9,1.0,1.0,1.37780122756958,3658.049002814286,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_2
runs_fractional_focused_final,small_D2_L64,T_base_cls,emb_replace_a075,2,0.2375068286442256,0.3269999921321869,1.8899708309173584,10,replace,embeddings,0.75,0.9,1.0,1.0,1.183205199241638,4537.781824028891,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/emb_replace_a075/run_2
runs_fractional_focused_final,small_D2_L64,T_small_mean,all_mix_a08_lam020,4,0.2373316117056027,0.328000009059906,1.9221993827819823,8,mix,all,0.8,0.9,0.02,1.0,0.9391883611679076,6397.775197345863,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_small_mean/all_mix_a08_lam020/run_4
runs_fractional_focused_final,small_D2_L64,T_small_mean,emb_replace_a065,3,0.237309704933206,0.3079999983310699,1.918767286300659,8,replace,embeddings,0.65,0.9,1.0,1.0,0.9186542987823486,7085.051407980192,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_small_mean/emb_replace_a065/run_3
runs_fractional_focused_final,small_D2_L64,T_wide_mean,emb_replace_a060,1,0.2372580634677448,0.296999990940094,1.9878552131652831,4,replace,embeddings,0.6,0.9,1.0,1.0,1.3156792879104615,4311.574994656444,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/emb_replace_a060/run_1
runs_fractional_focused_final,small_D2_L64,T_small_mean,delayed_emb_mix_a08_lam010_warm3,1,0.2372107270325104,0.3240000009536743,1.9119743041992188,9,mix,embeddings,0.8,0.9,0.01,4.0,0.9343566656112672,7139.200260019022,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_small_mean/delayed_emb_mix_a08_lam010_warm3/run_1
runs_fractional_focused_final,small_D2_L64,T_base_cls,delayed_emb_mix_a08_lam015_warm3,1,0.2370820877066796,0.3260000050067901,1.9273383388519287,7,mix,embeddings,0.8,0.9,0.015,4.0,1.1375954627990723,4638.109972383342,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/delayed_emb_mix_a08_lam015_warm3/run_1
runs_fractional_focused_final,small_D2_L64,T_base_cls,delayed_head_mix_a08_lam010_warm3,3,0.2367597722115452,0.3310000002384186,1.917001265525818,10,mix,head,0.8,0.9,0.01,4.0,1.0339223861694335,6802.642662828839,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/delayed_head_mix_a08_lam010_warm3/run_3
runs_fractional_scenarios,small_D2_L64,T_small_mean,naive_all_replace_a08,0,0.2366481852083397,0.3260000050067901,1.8859987678527832,8,replace,all,0.8,0.9,1.0,1.0,7.409722328186035,541.2414479690339,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_small_mean/naive_all_replace_a08/run_0
runs_fractional_scenarios,small_D2_L64,T_base_mean,mixed_all_a08_lam050,2,0.2366342400621533,0.328000009059906,1.900014543533325,7,mix,all,0.8,0.9,0.5,1.0,14.897414016723634,268.54143490426577,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_base_mean/mixed_all_a08_lam050/run_2
runs_fractional_hypothesis_v2,small_D2_L64,T_base_cls,emb_mix_a08_lam015,2,0.2364554074992175,0.324999988079071,1.851029580116272,10,mix,embeddings,0.8,0.9,0.15,1.0,1.3073646306991578,3834.82271425093,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_base_cls/emb_mix_a08_lam015/run_2
runs_fractional_focused_final,small_D2_L64,T_small_mean,emb_replace_a060,1,0.236413448506381,0.3160000145435333,1.9301539421081544,10,replace,embeddings,0.6,0.9,1.0,1.0,0.9749337196350096,5988.562357979739,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_small_mean/emb_replace_a060/run_1
runs_fractional_focused_final,small_D2_L64,T_base_mean,delayed_emb_mix_a08_lam015_warm3,1,0.2362021586473705,0.3190000057220459,1.896557236671448,7,mix,embeddings,0.8,0.9,0.015,4.0,1.2173559188842773,4358.225507414859,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/delayed_emb_mix_a08_lam015_warm3/run_1
runs_fractional_hypothesis_v2,small_D2_L64,T_small_mean,all_mix_a08_lam025,2,0.2360780084493839,0.3120000064373016,1.953610471725464,7,mix,all,0.8,0.9,0.25,1.0,1.0705852031707763,5338.409697037705,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_small_mean/all_mix_a08_lam025/run_2
runs_fractional_scenarios,small_D2_L64,T_deep_mean,ffn_only_replace_a08,2,0.2360650007088486,0.3210000097751617,1.9605688304901123,9,replace,ffn,0.8,0.9,1.0,1.0,1.671311044692993,2954.6084606397435,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_deep_mean/ffn_only_replace_a08/run_2
runs_fractional_focused_final,small_D2_L64,T_base_cls,delayed_head_mix_a08_lam010_warm3,4,0.236023383907222,0.3190000057220459,1.90942419052124,10,mix,head,0.8,0.9,0.01,4.0,0.9913069009780884,7517.342911388614,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/delayed_head_mix_a08_lam010_warm3/run_4
runs_fractional_focused_final,small_D2_L64,T_small_mean,emb_mix_a08_lam010,3,0.2358711921328941,0.3120000064373016,1.9638271675109864,7,mix,embeddings,0.8,0.9,0.01,1.0,0.7642314195632934,10690.63007050544,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_small_mean/emb_mix_a08_lam010/run_3
runs_transformer_fractional,small_D2_L64,T_base_mean,sgd,0,0.2358149960060523,0.3109999895095825,1.951381898880005,7,,,,,,,29.87235758304596,134.11696511330769,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_base_mean/sgd/run_0
runs_fractional_scenarios,small_D2_L64,T_base_mean,delayed_all_replace_a08_warm3,1,0.2356893971649762,0.3300000131130218,1.8999412317276,10,replace,all,0.8,0.9,1.0,4.0,14.851008200645447,269.4084538192922,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_base_mean/delayed_all_replace_a08_warm3/run_1
runs_fractional_scenarios,small_D2_L64,T_base_cls,ffn_only_replace_a08,0,0.2355915877220977,0.3160000145435333,1.9671438102722167,9,replace,ffn,0.8,0.9,1.0,1.0,1.3900508165359498,3599.502538530375,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_base_cls/ffn_only_replace_a08/run_0
runs_transformer_fractional,small_D2_L64,T_small_mean,adamw_frac_a08,2,0.2355274361454204,0.328000009059906,1.9246506595611568,7,,,0.8,0.9,,,12.199337720870972,328.2939520981066,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_2
runs_fractional_focused_final,small_D2_L64,T_base_cls,delayed_head_mix_a08_lam005_warm3,4,0.2354578238552679,0.3089999854564667,1.917155897140503,7,mix,head,0.8,0.9,0.005,4.0,0.8944586277008056,8181.127859870612,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/delayed_head_mix_a08_lam005_warm3/run_4
runs_transformer_fractional,small_D2_L64,T_base_cls,adamw_frac_a07,1,0.2352419533821181,0.3009999990463257,1.949719692230225,9,,,0.7,0.9,,,31.38069760799408,128.04944883728612,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_base_cls/adamw_frac_a07/run_1
runs_fractional_focused_final,small_D2_L64,T_base_cls,emb_mix_a08_lam005,2,0.2351359797265198,0.3429999947547912,1.8719952087402345,10,mix,embeddings,0.8,0.9,0.005,1.0,1.2384817361831666,4205.701752081391,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/emb_mix_a08_lam005/run_2
runs_fractional_focused_final,small_D2_L64,T_base_cls,delayed_head_mix_a08_lam015_warm3,2,0.2350452751004336,0.3160000145435333,1.897426902770996,9,mix,head,0.8,0.9,0.015,4.0,1.138331079483032,5097.548745395574,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/delayed_head_mix_a08_lam015_warm3/run_2
runs_fractional_focused_final,small_D2_L64,T_base_cls,delayed_emb_mix_a08_lam010_warm3,3,0.2347318374063265,0.31700000166893,1.951774284362793,10,mix,embeddings,0.8,0.9,0.01,4.0,1.1973396778106689,4655.77599395866,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/delayed_emb_mix_a08_lam010_warm3/run_3
runs_fractional_focused_final,small_D2_L64,T_small_mean,delayed_emb_mix_a08_lam005_warm3,4,0.2344632865497773,0.3089999854564667,1.950139972686768,8,mix,embeddings,0.8,0.9,0.005,4.0,0.9742136001586914,5834.30388316043,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_small_mean/delayed_emb_mix_a08_lam005_warm3/run_4
runs_fractional_hypothesis_v2,small_D2_L64,T_small_mean,delayed_emb_mix_a08_lam010_warm3,1,0.2344632865497773,0.3089999854564667,1.9501242141723636,8,mix,embeddings,0.8,0.9,0.1,4.0,0.8803833961486817,9149.376426753166,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_small_mean/delayed_emb_mix_a08_lam010_warm3/run_1
runs_fractional_focused_final,small_D2_L64,T_base_mean,delayed_emb_mix_a08_lam015_warm3,3,0.2342560982609423,0.3050000071525574,1.9046691207885744,10,mix,embeddings,0.8,0.9,0.015,4.0,1.1864362955093384,4453.964252016867,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/delayed_emb_mix_a08_lam015_warm3/run_3
runs_transformer_fractional,small_D2_L64,T_base_mean,adamw_frac_a09,0,0.2341957180399959,0.3019999861717224,1.9681755981445312,9,,,0.9,0.9,,,30.667730236053465,130.87350442878977,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_base_mean/adamw_frac_a09/run_0
runs_fractional_focused_final,small_D2_L64,T_base_mean,delayed_head_mix_a08_lam005_warm3,0,0.2341447385210269,0.3000000119209289,1.9197526769638065,10,mix,head,0.8,0.9,0.005,4.0,1.0537713527679444,5987.640350622438,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_0
runs_fractional_focused_final,small_D2_L64,T_base_cls,all_mix_a08_lam015,2,0.2338945487908733,0.3129999935626983,1.941550284385681,10,mix,all,0.8,0.9,0.015,1.0,1.1608059644699096,4911.007298498489,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/all_mix_a08_lam015/run_2
runs_fractional_focused_final,small_D2_L64,T_deep_mean,emb_replace_a065,3,0.2334750215014735,0.296999990940094,1.9828118286132808,6,replace,embeddings,0.65,0.9,1.0,1.0,1.355454254150391,4522.890785601483,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_deep_mean/emb_replace_a065/run_3
