base_optimizer,best_epoch,best_model_path,best_val_accuracy,best_val_loss,best_val_macro_f1,d_model,dataset_name,dim_feedforward,dropout,exp_dir,final_model_path,final_train_accuracy,final_train_loss,final_train_macro_f1,final_val_accuracy,final_val_confidence,final_val_loss,final_val_macro_f1,final_val_micro_f1,final_val_weighted_f1,fractional,fractional_alpha,fractional_beta,history_path,initial_model_path,log_path,lr,max_length,mean_epoch_time,mean_length,mean_throughput,model_name,n_samples,nhead,num_classes,num_layers,num_params,optimizer_name,pooling,pt_path,run_id,seed,seq_len,status,total_time_sec,vocab_size,weight_decay
adamw,7,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_0/best_model.pt,0.2549999952316284,2.0853149948120118,0.09819167528027148,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_0/final_model.pt,0.2866249978542328,2.027729422569275,0.12164583601422707,0.27799999713897705,0.3421388297080994,2.0662244300842287,0.07005729073346137,0.27799999999949987,0.1584958343782646,True,0.7,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_0/log.txt,0.0003,119,86.64407634735107,67.18820190429688,92.37642472160526,T_wide_mean,10000,6,10,3,1365130,adamw_frac_a07,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,274,128,trained,866.8564369678497,19,0.01
adamw,8,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_1/best_model.pt,0.2815000116825104,2.0595462493896486,0.09587822836752577,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_1/final_model.pt,0.281374990940094,2.0464461517333983,0.11524168816117727,0.28949999809265137,0.2997074499130249,2.039472236633301,0.07113083965455405,0.2894999999994999,0.16224271825159292,True,0.7,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_1/log.txt,0.0003,119,86.40391850471497,67.18820190429688,92.59466524997535,T_wide_mean,10000,6,10,3,1365130,adamw_frac_a07,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,275,128,trained,864.4567620754242,19,0.01
adamw,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_2/best_model.pt,0.28349998593330383,2.037373659133911,0.09193194445457896,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_2/final_model.pt,0.28025001287460327,2.0441682271957395,0.11327856081002619,0.2775000035762787,0.22601839876174926,2.046724727630615,0.08600133598016059,0.27749999999949987,0.18605333112037925,True,0.7,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_2/log.txt,0.0003,119,86.32044129371643,67.18820190429688,92.6928714625542,T_wide_mean,10000,6,10,3,1365130,adamw_frac_a07,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,276,128,trained,863.606006860733,19,0.01
adamw,5,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_0/best_model.pt,0.273499995470047,2.0689580764770508,0.09639295538958687,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_0/final_model.pt,0.2862499952316284,2.03004417514801,0.10950681741792304,0.28700000047683716,0.2863150799274445,2.0399687690734862,0.08309274901745242,0.2869999999994999,0.17851892192360627,True,0.8,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_0/log.txt,0.0003,119,88.79447846412658,67.18820190429688,90.18315051189363,T_wide_mean,10000,6,10,3,1365130,adamw_frac_a08,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,277,128,trained,888.3322808742523,19,0.01
adamw,8,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_1/best_model.pt,0.2549999952316284,2.103346713066101,0.11386332657705793,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_1/final_model.pt,0.28187501430511475,2.027326886177063,0.10858088491005605,0.2854999899864197,0.3376936912536621,2.029896092414856,0.07255962055655157,0.2854999999994999,0.15904243906262192,True,0.8,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_1/log.txt,0.0003,119,87.07699570655822,67.18820190429688,91.88473494416472,T_wide_mean,10000,6,10,3,1365130,adamw_frac_a08,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,278,128,trained,871.1805398464203,19,0.01
adamw,8,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_2/best_model.pt,0.24950000643730164,2.0696510667800903,0.09403605494791624,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_2/final_model.pt,0.2932499945163727,2.007859761238098,0.12440429698010555,0.2849999964237213,0.35660125851631164,2.052753896713257,0.086366829598951,0.2849999999994999,0.17218891085888433,True,0.8,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a08/run_2/log.txt,0.0003,119,87.52144412994384,67.18820190429688,91.43906974128936,T_wide_mean,10000,6,10,3,1365130,adamw_frac_a08,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,279,128,trained,875.6034536361694,19,0.01
adamw,7,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_0/best_model.pt,0.2485000044107437,2.0604953804016115,0.09382207240564008,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_0/final_model.pt,0.28187501430511475,2.0313832626342774,0.12046594703060202,0.2750000059604645,0.26810434031486513,2.036335783958435,0.08614254273964979,0.27499999999949987,0.19204268557266888,True,0.9,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_0/log.txt,0.0003,119,87.52259457111359,67.18820190429688,91.43934027230897,T_wide_mean,10000,6,10,3,1365130,adamw_frac_a09,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,280,128,trained,875.6437630653381,19,0.01
adamw,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_1/best_model.pt,0.27799999713897705,2.035970371246338,0.09417454338582619,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_1/final_model.pt,0.2847500145435333,2.0239826879501344,0.10843534685266525,0.2824999988079071,0.3573689513206482,2.048978973388672,0.0831656264867976,0.2824999999994999,0.16776118341288926,True,0.9,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_1/log.txt,0.0003,119,86.32815389633178,67.18820190429688,92.68362280526537,T_wide_mean,10000,6,10,3,1365130,adamw_frac_a09,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,281,128,trained,863.7024102210999,19,0.01
adamw,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_2/best_model.pt,0.2549999952316284,2.084791751861572,0.1158931684389519,192,base_D3_L128,768,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_2/final_model.pt,0.2823750078678131,2.046724663734436,0.11681058641569571,0.27399998903274536,0.23280773115158082,2.049633195877075,0.08258931041243582,0.27399999999949987,0.18042089022272526,True,0.9,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a09/run_2/log.txt,0.0003,119,99.29333205223084,67.18820190429688,80.68258894101743,T_wide_mean,10000,6,10,3,1365130,adamw_frac_a09,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,282,128,trained,993.3672797679901,19,0.01
adam,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_0/best_model.pt,0.33916667103767395,1.9419170967737833,0.09256666507654729,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_0/final_model.pt,0.3434374928474426,1.920170987447103,0.11153570684275349,0.34166666865348816,0.3628052552541097,1.9359779898325602,0.08434174151954668,0.3416666666661666,0.21201323024563304,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_0/log.txt,0.0003,160,51.89488043785095,150.64700317382812,185.4291041487802,T_small_mean,12000,4,10,2,192618,adam,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,283,160,trained,519.0486271381378,19,0.0
adam,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_1/best_model.pt,0.3449999988079071,1.922336753209432,0.09398859635072826,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_1/final_model.pt,0.34302082657814026,1.927485055923462,0.10817205054468944,0.3449999988079071,0.3387650382518768,1.922336753209432,0.09398859635072826,0.3449999999994999,0.21921787917235566,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_1/log.txt,0.0003,160,49.94686005115509,150.64700317382812,192.2807487946817,T_small_mean,12000,4,10,2,192618,adam,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,284,160,trained,499.571897983551,19,0.0
adam,6,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_2/best_model.pt,0.34166666865348816,1.9340735499064128,0.0834096624307821,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_2/final_model.pt,0.3426041603088379,1.9262214930852255,0.09909302157113449,0.34333333373069763,0.40827773054440814,1.9374061091740926,0.07347104775421347,0.3433333333328332,0.19339890670082974,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adam/run_2/log.txt,0.0003,160,49.25578238964081,150.64700317382812,194.91808061315382,T_small_mean,12000,4,10,2,192618,adam,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,285,160,trained,492.66007113456726,19,0.0
adamw,7,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_0/best_model.pt,0.33666667342185974,1.936129576365153,0.08783097659222458,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_0/final_model.pt,0.34468749165534973,1.9285770964622497,0.10543800328643334,0.33416667580604553,0.3648298720518748,1.9378004105885824,0.08139402406910015,0.33416666666616657,0.21072433724244427,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_0/log.txt,0.0003,160,50.68683013916016,150.64700317382812,189.4495098906114,T_small_mean,12000,4,10,2,192618,adamw,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,286,160,trained,506.97421431541443,19,0.01
adamw,3,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_1/best_model.pt,0.32624998688697815,1.9673294353485107,0.10813944306993695,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_1/final_model.pt,0.34156250953674316,1.9306832273801169,0.10258305471998794,0.3308333456516266,0.28975712299346923,1.9432447735468548,0.08702063782741959,0.3308333333328332,0.2150315601290474,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_1/log.txt,0.0003,160,48.985665345191954,150.64700317382812,196.0038687562755,T_small_mean,12000,4,10,2,192618,adamw,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,287,160,trained,489.9554069042206,19,0.01
adamw,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_2/best_model.pt,0.34416666626930237,1.9409446811676025,0.09596689924267225,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_2/final_model.pt,0.34468749165534973,1.919535941282908,0.1112648707735416,0.34416666626930237,0.33662579814592997,1.9409446811676025,0.09596689924267225,0.3441666666661665,0.22867439848103133,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw/run_2/log.txt,0.0003,160,49.61387503147125,150.64700317382812,193.52968124773096,T_small_mean,12000,4,10,2,192618,adamw,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,288,160,trained,496.235967874527,19,0.01
sgd,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_0/best_model.pt,0.33000001311302185,1.9553135617574056,0.10138196962070804,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_0/final_model.pt,0.34375,1.9483630792299906,0.09320784758076235,0.33666667342185974,0.36522674640019737,1.953821932474772,0.06888139609207485,0.33666666666616657,0.18940461037387693,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_0/log.txt,0.01,160,48.53507564067841,150.64700317382812,197.82668857630793,T_small_mean,12000,4,10,2,192618,sgd,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,289,160,trained,485.42505168914795,19,0.0
sgd,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_1/best_model.pt,0.3400000035762787,1.9441818682352703,0.07784660270204086,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_1/final_model.pt,0.343854159116745,1.9520995060602824,0.09572711718063528,0.33791667222976685,0.4289124302069346,1.9696698919932047,0.07687453584223831,0.33791666666616654,0.20079218313427205,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_1/log.txt,0.01,160,48.47160456180573,150.64700317382812,198.07993343715086,T_small_mean,12000,4,10,2,192618,sgd,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,290,160,trained,484.7898693084717,19,0.0
